0,1,2,3,4,5
0,1996162327,Mon Jun 01 14:38:00 PDT 2009,NO_QUERY,lcngham,@JarrettMurgolo honey... its the internet.  they do that.
0,1978961684,Sun May 31 01:05:30 PDT 2009,NO_QUERY,zuppalizzle,"damn you abc, why must you play Dr Who on a Sunday while Im at work  hoping I finish at 730..."
0,2047867666,Fri Jun 05 14:18:07 PDT 2009,NO_QUERY,tenalk,"7 Dresses down, and ready to start my daughters wedding dress, I was gonna start today but had to be tortured at the dentist "
4,1556218870,Sat Apr 18 22:02:28 PDT 2009,NO_QUERY,Janaration,I think of things I want in life - I manifest. 
0,2242812649,Fri Jun 19 12:39:47 PDT 2009,NO_QUERY,yesterdaysprize,I'm hoping to go to Myrtle Beach!! I haven't been since high school! 
4,1557137855,Sun Apr 19 02:13:42 PDT 2009,NO_QUERY,travytravytravy,im really happy... 
4,1677153277,Sat May 02 00:41:31 PDT 2009,NO_QUERY,susanbeebe,Nice view of Long Island sound from my hotel room... With nice balcony and Adirondack chairs!  [pic] http://ff.im/2wde4
0,1550817870,Sat Apr 18 07:21:06 PDT 2009,NO_QUERY,ariastosscobble,Mangerial accounting  ...
4,1963908440,Fri May 29 13:26:00 PDT 2009,NO_QUERY,ChanaDorris,You know how I'm into gags? Found this.  #nsfw  http://tinyurl.com/ooygu9
0,2207497356,Wed Jun 17 08:00:52 PDT 2009,NO_QUERY,shimmershone,"@chuggalove BLACKBERRY OR IPHONE?  i wanna stay true to apple, but i'd rather not get a touch screen phone."
0,2194123882,Tue Jun 16 09:22:33 PDT 2009,NO_QUERY,mapholder,sick today  thank god for theraflu.
4,1793246803,Thu May 14 01:57:03 PDT 2009,NO_QUERY,safryna,getting ready to go home 
4,1836339547,Mon May 18 07:49:15 PDT 2009,NO_QUERY,shortjewish,@koshereye they are in Canada anyway 
4,2062434757,Sat Jun 06 23:13:22 PDT 2009,NO_QUERY,angelskye14,'What I like about you' A classic show 
4,2175748174,Mon Jun 15 01:53:03 PDT 2009,NO_QUERY,Coughe,Goodnight  don't be afraid to say it back
0,2220814078,Thu Jun 18 04:02:27 PDT 2009,NO_QUERY,amadei,Dreamt last night Mommy told me that Daddy wasn't my daddy; why are my nightmares more disturbing than scary? 
0,1989545067,Mon Jun 01 01:56:31 PDT 2009,NO_QUERY,davidyhlee,a vanity search for davidyhlee at oneriot.com brings up no results 
4,1469899977,Tue Apr 07 07:45:08 PDT 2009,NO_QUERY,paryshnikov,"@JFLG then you, sir, are in for a world of fun "
4,2067143151,Sun Jun 07 11:49:32 PDT 2009,NO_QUERY,NatalieBabess_x,"@valberg1 =D No Problem, they'll miss you really, they just dont wanna admit it "
0,2228478849,Thu Jun 18 14:29:31 PDT 2009,NO_QUERY,shaylyndanae,My doggy's home but not better. She has 4 medicines and can only eat chicken and rice.  I still don't understand what they said was w ...
0,1468296363,Tue Apr 07 00:48:49 PDT 2009,NO_QUERY,Josephus,@katyrullman This is why you need to not be over in the Old World. I misses hanging out and being awkward with you 
0,2326159814,Thu Jun 25 06:38:25 PDT 2009,NO_QUERY,TmiY,"can't add my #Facebook account within #Tweetdeck, the button doesn't work and nothing pops up when adding the Facebook column "
4,2015350696,Wed Jun 03 04:25:43 PDT 2009,NO_QUERY,geekbtch,@moonfrye the betts-green institute for awesomeness  (or awesome kids)...
4,1830581813,Sun May 17 17:08:47 PDT 2009,NO_QUERY,MissDebora,@ScuBVuitton thanks 4 clarifying that LOL 
4,1794505342,Thu May 14 05:58:05 PDT 2009,NO_QUERY,carantoarvin,Ciara's really great on Ellen! She's unbelievable!  I had fun watching it!
0,1468528946,Tue Apr 07 02:13:30 PDT 2009,NO_QUERY,BenWay08,Best birthday ever. Untill the house sold. 
0,1690833326,Sun May 03 16:29:03 PDT 2009,NO_QUERY,kaitdecious,"animal crossing, taking five, and a nice warm blanket.. exactly what i need right now. my toe/leg is killing me and so is my burnt thumb. "
4,1694201060,Mon May 04 01:32:14 PDT 2009,NO_QUERY,HannahWeeks,@puppaz that really sucks I feel bad for you at least I woke up at eight. 
0,2044760413,Fri Jun 05 09:47:14 PDT 2009,NO_QUERY,yayilovemicaela,Just finished watching Vampire Knight! Aw I feel like eating Burger King now  And I update alot..
0,1956373464,Thu May 28 21:44:27 PDT 2009,NO_QUERY,meandmcg,'s tummy still hurts 
4,2062172270,Sat Jun 06 22:30:58 PDT 2009,NO_QUERY,aliiiii_,@Matt__Jordan hahahaha! daa and i were so worried! paha! im sorry it was busy and messy and you were all alone! i hope things got better! 
0,2249103176,Fri Jun 19 21:43:32 PDT 2009,NO_QUERY,trasshyycevski,@devindaiquiri :O what happen to your myspace? 
4,2054100874,Sat Jun 06 06:33:32 PDT 2009,NO_QUERY,metsgrrllll5,Its so nice out...going to get a tan 
4,2189934353,Tue Jun 16 01:18:07 PDT 2009,NO_QUERY,JavierChua,"@dominateadwords Hi Greg, when will we start receiving your online course ? Javier from Singapore "
0,2175032426,Sun Jun 14 23:55:09 PDT 2009,NO_QUERY,Wumponator,no full episodes of discovery channel shows 
4,2017063970,Wed Jun 03 07:48:09 PDT 2009,NO_QUERY,makkkkkkkki,"Updated her friendster account,answered comments. *WOLLA* Almost finished. "
0,2240112669,Fri Jun 19 09:21:18 PDT 2009,NO_QUERY,LeeConti,"I turned off my mobile phone while it did an update, now I don't know how to turn it back on "
4,1958087511,Fri May 29 02:37:06 PDT 2009,NO_QUERY,sandastan,"it took a long time b/c of writing descs!  wrote a new one for tirloth and pwned!elathrad. i'll probably scrap them tomorrow, but. "
0,2214250975,Wed Jun 17 16:28:46 PDT 2009,NO_QUERY,evilseawitch93,Watching the promotion. Its not very funny 
4,1468936846,Tue Apr 07 04:29:19 PDT 2009,NO_QUERY,KyleGotMadStyle,this girl in my english class just gave myself &amp; a few people free soda. roooot beerr 
4,1753534694,Sun May 10 02:07:33 PDT 2009,NO_QUERY,charliestyr,@laingrithdz Thanks a lot! You're very kind!  I just got back from a nice drive in the 500. Such a fun car to drive  Have a nice day!
4,1833688942,Mon May 18 00:06:55 PDT 2009,NO_QUERY,AdrianSAHTB,So I wrote a little fictional story  friends of mine can access it in my blog on myspace. titled &quot;That Sinking Feeling&quot;. TWEETER WTF?!
4,1556570541,Sat Apr 18 23:22:36 PDT 2009,NO_QUERY,actionchick,@encoresara A way to avoid just talking to yourself will be to talk about some topics that might attract search hits fr kindred spirits. 
0,2286927111,Mon Jun 22 17:06:54 PDT 2009,NO_QUERY,Nikkieb3274,I feel realy sick 
4,2181198914,Mon Jun 15 11:30:09 PDT 2009,NO_QUERY,ShynJAmero,@KidCalloway won't say all that but that nigga did rejuvenated it a bit and HI Akeem  lol
4,1974594856,Sat May 30 13:27:17 PDT 2009,NO_QUERY,one9,"I love surprises. Boy, do I love 'em. Especially when they are not little.  Me = "
4,2053548118,Sat Jun 06 04:56:31 PDT 2009,NO_QUERY,mariecomeau,@Schnuti thats good to read 
0,2070787909,Sun Jun 07 18:17:52 PDT 2009,NO_QUERY,_jonny,@JoshPer 8.30 am  *Studying* for it now.....
4,1977341945,Sat May 30 20:45:00 PDT 2009,NO_QUERY,atrav23,I finally have stuff on my walls. 
4,2013208788,Tue Jun 02 22:08:57 PDT 2009,NO_QUERY,lynne08_,@CalebFTSK @austinbello @iamjonathancook ; its my birthday today. wish me a happy one? it'll mean the world to meeee. 
0,2321996629,Wed Jun 24 21:53:15 PDT 2009,NO_QUERY,ninawassup,I don't want to go to 6 and 1/2 street I wanna go to a real party 
4,1685711250,Sun May 03 01:41:17 PDT 2009,NO_QUERY,jim_sanderson,@toledorocks Hey! Saw your tweets.. excellent stuff. Follow me so we can tweet 
4,2051190609,Fri Jun 05 21:01:49 PDT 2009,NO_QUERY,MandyyJirouxx,Cruisin w @brookeadamstbg5 to a Li Cari charity event! Everyone follow her! 
0,2239703410,Fri Jun 19 08:51:58 PDT 2009,NO_QUERY,RentalDeception,@njlevy @NeonGypsies lost his right leg in a tragic waterskiing accident. He's pretty sensitive about it. 
0,1966190103,Fri May 29 17:17:42 PDT 2009,NO_QUERY,tearingluvnotes,@kidcatastrophe so cool to hear you guys on 104.5! and i can't believe you in were cherry hill a few weeks ago and i missed it  come back
0,2192646031,Tue Jun 16 07:20:39 PDT 2009,NO_QUERY,clive88einstein,maybe it's not my day.oh well. 
4,2003019910,Tue Jun 02 05:42:17 PDT 2009,NO_QUERY,tammytrent,@greglongmusic you're gonna look sooo muscular for your shoot today! 
4,1834929476,Mon May 18 04:38:46 PDT 2009,NO_QUERY,kachupea,"just learned to appreciate dentists, hehe! "
0,2185014321,Mon Jun 15 16:45:23 PDT 2009,NO_QUERY,DemiaAmandasari,between happy and mad 
4,1825122889,Sun May 17 04:26:47 PDT 2009,NO_QUERY,estutut,@yudhaperdana r u serious? do u need 1? jus join wif me next weekend dude... 
4,1997785856,Mon Jun 01 17:27:17 PDT 2009,NO_QUERY,RabbiShaiSpecht,I was very honored to be a guest on @CoCreatorRadio this morning!  http://twurl.nl/46l3aj
4,2193277538,Tue Jun 16 08:14:20 PDT 2009,NO_QUERY,rlbates,"Just showed a patient how to do a proper pushup.  In my office, in a dress.  lq2m at it, though she was appreciative.    #fb"
4,2060735237,Sat Jun 06 19:28:38 PDT 2009,NO_QUERY,annie046,"@VanessaaHudgens I'm from Brazil and Brazil loves you! I think that Bandslam will be awesome  PLEEEEASE, PLEASE PLEASE REPLY, please!"
4,1971767426,Sat May 30 07:51:13 PDT 2009,NO_QUERY,Sandie222,@chinitapr3 you can come!  and no its not too much food! @whatescohas2say
4,2064674307,Sun Jun 07 06:53:36 PDT 2009,NO_QUERY,zaneology,@andysowards awwww Andy! thank you 
4,2062289775,Sat Jun 06 22:49:21 PDT 2009,NO_QUERY,bethanyrayle,@curtcavin I agree. Texas is awesome. Enjoy your week off. 
0,2060888102,Sat Jun 06 19:46:24 PDT 2009,NO_QUERY,mikaa_014,@tommcfly http://twitpic.com/6sicb - allready missing u in Argentina 
4,2047966816,Fri Jun 05 14:27:19 PDT 2009,NO_QUERY,zoebakes,Thank you for the #FF!  @BigBlackDogs @Whisk_food_blog @crispywaffle @foodphotoblog @foodluvin @afuqua @chezus1 @wildyeast
4,2052485373,Sat Jun 06 00:53:35 PDT 2009,NO_QUERY,C_E_Hayes,"Sooo, our first game is proving to be a bit ambitious and is taking longer than either of us wants but I suppose we knew that going in "
4,1685660538,Sun May 03 01:26:01 PDT 2009,NO_QUERY,RobinMcKnaughty,@JonathanRKnight I'm dying to know if you drank the sake but I've got to get some sleep. See you in 12 days 
4,1999195279,Mon Jun 01 19:48:16 PDT 2009,NO_QUERY,vseanclark,"@CXI @markmorow. Unintentional retweet.  Sorry.  I'm just not on my Twitter game this evening,  Carry on. Nothing to see here.  "
4,1468238830,Tue Apr 07 00:28:50 PDT 2009,NO_QUERY,agenciamodelos,@trendhunter Very nice pics! Thanks for sharing it  
0,2301463445,Tue Jun 23 15:28:30 PDT 2009,NO_QUERY,Jaideraide,My new tigidy tat is ugly! I think I hate it 
4,1996951126,Mon Jun 01 15:59:16 PDT 2009,NO_QUERY,Alexrich1,@wordsonnapkins Perhaps.  Sounds good!! Wasn't he saying that it was close to his house? St. Elmo?
0,1985596325,Sun May 31 17:24:36 PDT 2009,NO_QUERY,idkmybffkatie,New Glee episode on September 23rd  Way too long of a wait.
4,2176471979,Mon Jun 15 03:58:11 PDT 2009,NO_QUERY,Pensivia,Just came back from jogging and feelin good 
4,2002328253,Tue Jun 02 03:53:25 PDT 2009,NO_QUERY,Bekkargh,"haha, conquered english, was dead easy  home now, sunshine time."
0,2229267317,Thu Jun 18 15:30:09 PDT 2009,NO_QUERY,tankgirltaz,@jaymelyn525 so so I always get a migraine after the opticians 
0,2252035567,Sat Jun 20 05:16:49 PDT 2009,NO_QUERY,ordinaryhoper,Haiiiss! such a lonely holidayy! 
0,1979273850,Sun May 31 02:20:39 PDT 2009,NO_QUERY,benz87,@elise0605 On a sunday...you poor thing  How long you got to work?
0,1978814818,Sun May 31 00:33:47 PDT 2009,NO_QUERY,mchechi,"Watched the movie UP! tonight, it was adorable. Didn't get to watch it in 3D though "
0,2263051785,Sat Jun 20 23:50:22 PDT 2009,NO_QUERY,icolleenc,@iamonyx ahhh man ... ketsup 
4,1991969640,Mon Jun 01 07:58:50 PDT 2009,NO_QUERY,thomaslawler,"@PumaSwede I'm not sure they're of this world, you know? Those colonies they live in have got something alien about them! "
4,2064218338,Sun Jun 07 05:36:44 PDT 2009,NO_QUERY,zbegra,"@Randydeluxe @extralife episode #148 aint working on itunes or the website. 135kb mp3-file, guess you know already but wth "
0,1558234250,Sun Apr 19 07:43:37 PDT 2009,NO_QUERY,catherineeeeee,i cannot believe it is the last day of spring break 
0,2063717955,Sun Jun 07 03:48:12 PDT 2009,NO_QUERY,enchyta,http://twitpic.com/6tlo5 - but this pic isn't so good 
0,2248869732,Fri Jun 19 21:19:22 PDT 2009,NO_QUERY,rhinriael,@kimishina I'm sorry 
0,1554487755,Sat Apr 18 17:07:52 PDT 2009,NO_QUERY,twisted4ya,@joeymcintyre Wish I was there 
0,2295542003,Tue Jun 23 08:03:38 PDT 2009,NO_QUERY,ericbutcher,OK gonna try and go BACK to sleep. (No more creepy dreams please.) 
4,2055370452,Sat Jun 06 09:11:32 PDT 2009,NO_QUERY,Cho1,@owenbarder it's an interesting empirical question. But I think theory supports my view 
4,1970985151,Sat May 30 05:52:22 PDT 2009,NO_QUERY,holisticguru,@rambonie yah. Harry just woke up. I'm making his coffee now. I spoil him sometimes 
0,1996264441,Mon Jun 01 14:47:54 PDT 2009,NO_QUERY,Marktavious,can't get haircut until 2morro...  ...
4,1835128413,Mon May 18 05:12:58 PDT 2009,NO_QUERY,j3im3,@_krristii lol same here girl! what i gave you was like only 10% of bands i like! hahaha 
4,1557149886,Sun Apr 19 02:18:02 PDT 2009,NO_QUERY,leisadecuir,@WillYoungfans Waves and says good morning and nice to be following 
0,2199641690,Tue Jun 16 17:47:43 PDT 2009,NO_QUERY,TinaTwinkleToes,I think Requiem will be one of those gut-wrenching films I can only watch once...like Atonement and Revolutionary Road 
4,1836063009,Mon May 18 07:17:55 PDT 2009,NO_QUERY,athenabondgirl,Dancing With the Stars finale tonight! AAAAAHHHHHH!!!! Vote Melissa and Tony!!!! So exciting! 
4,2178909938,Mon Jun 15 08:22:45 PDT 2009,NO_QUERY,anniepoulain,is working on a &quot;Banner&quot; for a Photoshop Contest! 
0,1694194270,Mon May 04 01:30:26 PDT 2009,NO_QUERY,hannahmcfly,@tommcfly  Why do they say such things   Ruined my happy night. Don't like people D:
0,1977696823,Sat May 30 21:30:31 PDT 2009,NO_QUERY,greenrocksss,At Shemallen's cotillion. Table 13 to get our food. 
0,2265554310,Sun Jun 21 06:50:11 PDT 2009,NO_QUERY,vinylred,Is this Silverstones last F1 race event? I hope not! 
4,1998107018,Mon Jun 01 18:00:16 PDT 2009,NO_QUERY,NKANGEL74,@KristianaNKOTB you're welcome 
0,2221813414,Thu Jun 18 06:02:38 PDT 2009,NO_QUERY,LuvMyGurlz,Blah .. Going back to bed .. I hope .. I think libby might be waking up  .. Sooo tired ..
4,1970803669,Sat May 30 05:16:02 PDT 2009,NO_QUERY,spaulds1,@davidkyle GR8 2 FINALLY meet U last night! Fab time at tweet up!! 
4,1694814728,Mon May 04 04:13:35 PDT 2009,NO_QUERY,iRosaria,@Sunshineliron that was awesome!! 
0,2059509569,Sat Jun 06 17:04:38 PDT 2009,NO_QUERY,kielstewart,Overall I liked the album. Although I do like the synth/electropop'y thing. Apologies for annoying with the stupid amount of tweets 
0,1556027014,Sat Apr 18 21:24:47 PDT 2009,NO_QUERY,ProvoBoy,is thinking I should've gone to the roller derby 
4,1559226017,Sun Apr 19 10:35:34 PDT 2009,NO_QUERY,Anitta_,@TheRealJordin Good morning Jordin 
4,1824327411,Sun May 17 00:55:03 PDT 2009,NO_QUERY,miamigirl21,@Jonasbrothers you guys be safe and have fun on tour!! see u july 13 
0,1823411740,Sat May 16 21:54:12 PDT 2009,NO_QUERY,sarahdotta,@hahaha no fabulous green hutches at the holiday inn 
0,2065472648,Sun Jun 07 08:40:02 PDT 2009,NO_QUERY,daniellelod,is getting fat again  must start exercising...
0,2205318783,Wed Jun 17 04:28:34 PDT 2009,NO_QUERY,dreamlivelove,Crammin in some last min study time! English exam all morning! I have that sick exam feeling  
0,1977042081,Sat May 30 19:57:02 PDT 2009,NO_QUERY,Crayons15,@grahamcoltonfan because they were bothering me  lol
4,1974678616,Sat May 30 13:37:25 PDT 2009,NO_QUERY,Ronnie_ASA,"@amber_benson LOL!  tara was so well loved and still is!  Just the cross you have to bear.  But as crosses go, its a good one "
4,1990843688,Mon Jun 01 05:52:13 PDT 2009,NO_QUERY,JakkSco,"In my garden, chillin', going to the gym later "
4,2063349156,Sun Jun 07 02:18:04 PDT 2009,NO_QUERY,nakaori,@yordikins i see  thanks
0,1969105273,Fri May 29 23:02:42 PDT 2009,NO_QUERY,beantownbabe11,"@coriluvnthedon I know!! I wanted to go so bad, but had to send my daughter to school today and didnt have anyone to pick her up!! "
0,2221484112,Thu Jun 18 05:28:12 PDT 2009,NO_QUERY,f4tty,"@Jnyflower damn, serious? i've been on my reception girls for 2 months about that package...  emailed the itssokrucial.tv address"
4,2011846807,Tue Jun 02 19:39:41 PDT 2009,NO_QUERY,ronnialeah,my friend told me my tweets suck..so fu*k him  LOL! Had a long weird day! Stopped and talked to jeff came home to some xbox now bed time
0,2226051868,Thu Jun 18 11:28:23 PDT 2009,NO_QUERY,lucyak,@caryAK I surrendered today also  It has a hold on me!!
4,1550761039,Sat Apr 18 07:11:21 PDT 2009,NO_QUERY,TeriLindquist,"Have a great day, Jen.  &quot;Somebody&quot; had me up early because she was hungry...it's Saturday.  "
4,2191265304,Tue Jun 16 04:54:13 PDT 2009,NO_QUERY,MupNorth,4th time is a charm! Got my MS soft and gentle  love! &lt;3
0,2227601018,Thu Jun 18 13:24:07 PDT 2009,NO_QUERY,deniseAM,Amazing &quot;See-thru&quot; Frogs in Ecuador becoming extinct  http://bit.ly/fHTaQ
0,2065676615,Sun Jun 07 09:04:32 PDT 2009,NO_QUERY,AdaManada,@nellong y is ur eclipse and breaking dawn paperback ? dats not even out here yet 
4,1974740589,Sat May 30 13:45:04 PDT 2009,NO_QUERY,swadeshine,@_cosmicstuff Sounds good to me 
4,1991347244,Mon Jun 01 06:52:23 PDT 2009,NO_QUERY,babytexas,Omg I watched the trailor for &quot;New Moon&quot;!! Wow sooo amazzzing..I can't wait for it to come out..November 
4,2064839363,Sun Jun 07 07:17:44 PDT 2009,NO_QUERY,BeaCastroF,"Sunday sucks! My favorite cousins are coming, at least I'll have them here  I have severals Countdown at the moment..."
4,1751285894,Sat May 09 19:05:41 PDT 2009,NO_QUERY,Liz_perez,"Chillin with my Family. We are getting tacos from Ochoa's, they have the best food in all Washington county "
4,1565465576,Mon Apr 20 06:49:25 PDT 2009,NO_QUERY,Lord_Humungus,playing with Skype 
0,2232301033,Thu Jun 18 19:43:30 PDT 2009,NO_QUERY,elabao,needs to study science A LOT more 
0,2051320852,Fri Jun 05 21:39:01 PDT 2009,NO_QUERY,SamiCappola,gahhh hiccups 
0,2180770135,Mon Jun 15 10:55:18 PDT 2009,NO_QUERY,ChiBlackhawks,"@EP31 @chollis Oh man, I won't be in Montreal.  #BlameitonMAF"
4,2000257466,Mon Jun 01 21:43:52 PDT 2009,NO_QUERY,khali_blache,@Blue_Rose  Saw or Sweeney Todd? I'm torn...
0,1882171737,Fri May 22 06:22:19 PDT 2009,NO_QUERY,molliann,wants Starbucks 
4,1833420904,Sun May 17 23:13:56 PDT 2009,NO_QUERY,bukephalas,@ghc you too bj! 
0,2249955258,Fri Jun 19 23:22:23 PDT 2009,NO_QUERY,newjoyyork,my latest body temperature? 103.7 degrees F. and I'm kinda cold....  I have never been this sick before. *scared*
0,1882518617,Fri May 22 07:01:05 PDT 2009,NO_QUERY,roshanka_c,im kinda wishing adam won american idol 
4,2181078030,Mon Jun 15 11:20:12 PDT 2009,NO_QUERY,Yochanan,@ScottSCarver Sure...stuffed &amp; mounted in a lifelike pose  
0,2003227396,Tue Jun 02 06:08:03 PDT 2009,NO_QUERY,LondonDarling,"@ASOS_Fi  sorry to hear, you've got to do something else though, otherwise you'll feel miserable! Girls night out?"
4,1827054804,Sun May 17 09:53:48 PDT 2009,NO_QUERY,gobullet,ahhhhh finally wrote the hook for this @corybold beat i got!! weeew hheeew 2nd single yessire but in the mean time MR.ROBOTIC 
0,1833091646,Sun May 17 22:16:06 PDT 2009,NO_QUERY,sethyohnka,Almost done working for the day...my feet huuuuuuurt  
4,1692412313,Sun May 03 19:56:31 PDT 2009,NO_QUERY,jailbaitTM,shawnas catnip done rubbed off....my muffin(top) brings all the boys to the yard 
4,1989875540,Mon Jun 01 03:06:55 PDT 2009,NO_QUERY,RizkaPutranto,@jeuleque welcome to tweet tweet chik chik .. 
0,2259112085,Sat Jun 20 17:02:11 PDT 2009,NO_QUERY,lausess,"uh oh. sad to say jonathan, my dentist changed my braces into GREEN! sbi ko e BLUE GREEN ang nilagay e GREEN! asar. bigo ang plano ntin. "
0,2055758811,Sat Jun 06 09:54:14 PDT 2009,NO_QUERY,sweetishbubble,Dance was good.  Now to the zoo.  No seeing giraffe's today - it's cold and raining. 
0,2248842439,Fri Jun 19 21:16:32 PDT 2009,NO_QUERY,DaisyFab,No doubt boo! I'm mad twizzy! I love seeibg ex bfs cuz I always look good lmaOo only 1 time I was fucked up  @CarinaChestnut
4,1680092291,Sat May 02 10:53:06 PDT 2009,NO_QUERY,devinjanelle,"I'm anxious, and this weather makes me feel like I live in Forks, Washington   that combination screams nap time.  see ya."
0,1978196047,Sat May 30 22:41:05 PDT 2009,NO_QUERY,tmkjpn,I have to wait for a while  too bad..
0,1979527293,Sun May 31 03:25:59 PDT 2009,NO_QUERY,mech4bg,Possibly being diverted to Sydney. I just want to go home 
4,2012917675,Tue Jun 02 21:32:33 PDT 2009,NO_QUERY,_Special_K,headin out to Wish! txt the celly if u goin!!  
4,2056590745,Sat Jun 06 11:25:31 PDT 2009,NO_QUERY,prinzane,asks for your celphone number?  http://plurk.com/p/yxsu5
0,2055465764,Sat Jun 06 09:22:02 PDT 2009,NO_QUERY,coastaltam,"Ally and Ruth just left.  . AWESOME, awesome vacation you two. Vacation videos on my YouTube account.  ;-)"
0,1979358053,Sun May 31 02:42:04 PDT 2009,NO_QUERY,yommers,ah  Saturdays over spent it doing a whole lot of nothing! so tired gonna go take a break
4,1558213716,Sun Apr 19 07:39:26 PDT 2009,NO_QUERY,canicus,@schandler13 Where's the dog show? 
4,1969289746,Fri May 29 23:34:34 PDT 2009,NO_QUERY,PinkBerryGirl,"@PaulHarriott Awww sounds like a lot of work, I hope you can stay cool with the heat. I'm doing great thanks "
4,2051393396,Fri Jun 05 21:54:14 PDT 2009,NO_QUERY,lauren_theresa,awesome night 
0,1973449138,Sat May 30 11:10:09 PDT 2009,NO_QUERY,beckyjhamman,Hey tweeters--this will be my last update for awhile  going to the airport soon to fly to London and then South Africa!! Dream come true!
4,2004375793,Tue Jun 02 08:06:17 PDT 2009,NO_QUERY,atty57,@RachelEloise I always wanted to be a journalist. 
4,1998086284,Mon Jun 01 17:58:16 PDT 2009,NO_QUERY,babydoodle_22,@TeeDoll dhen how yu kno he funny.?  l0l
4,1962748519,Fri May 29 11:35:19 PDT 2009,NO_QUERY,underwater_love,@gcrecords thanks 
0,2002908124,Tue Jun 02 05:27:08 PDT 2009,NO_QUERY,niceguysean,@italylogue Yes. No idea how many photos I took. Walked a lot of the course - Pincio to Collosseo. Back to Milan domani AM 
4,1932559586,Tue May 26 21:43:04 PDT 2009,NO_QUERY,totalnicole,@lindajean5 can't wait for wisconsin!!! 
0,1694485352,Mon May 04 02:50:34 PDT 2009,NO_QUERY,catskie,on the way to Carcar to attend my Uncles's wake... 
4,1676539271,Fri May 01 22:21:08 PDT 2009,NO_QUERY,xpsgreen,"@pharsicle the 404 page is not bad, not bad at all "
4,1983863395,Sun May 31 13:59:06 PDT 2009,NO_QUERY,clickingheels3x,"@capedshitheader Doubtful, it contained a few big words and no you betcha's- but a close friend none the less! "
4,1981235925,Sun May 31 08:43:22 PDT 2009,NO_QUERY,REllonyamind,I wanna go to the museum. Who wants to go with?  I might just go ALONE... Lol. Ppl only hold me up.
4,2066697506,Sun Jun 07 11:00:27 PDT 2009,NO_QUERY,jeantherapy,@TheMissus Damn straight!  I can't wait to hear about the shops in Toronto 
4,2006528254,Tue Jun 02 11:17:59 PDT 2009,NO_QUERY,Wiebner,"ruh roh, guano in the studio! At least this problem could take care of the fly problem "
4,2032715412,Thu Jun 04 11:39:45 PDT 2009,NO_QUERY,humbleorphan,eating a chicken torta in science class. 
4,1997120368,Mon Jun 01 16:17:23 PDT 2009,NO_QUERY,DeandraD,@106andpark TREY SONGZ! TREY SONGZ! TREY SONGZ!   
4,2049894509,Fri Jun 05 17:41:28 PDT 2009,NO_QUERY,TracieCrochets,"@Hooked4Life I have some but that doesn't help you, huh?  And hey, you have a pic up finally!"
0,1833058570,Sun May 17 22:10:53 PDT 2009,NO_QUERY,JustMaddie,woke up. Need to do some homework before school 
0,2244472490,Fri Jun 19 14:47:29 PDT 2009,NO_QUERY,wolf_09,It's storming and I hate storms! 
4,1564217664,Mon Apr 20 02:22:52 PDT 2009,NO_QUERY,iantalbot,"@AnnHawkins Ann, my darling, formatting your article for publication. Any preferred time? "
0,2190256598,Tue Jun 16 02:12:38 PDT 2009,NO_QUERY,PixieFlute,"@Squirrel_Monkey we still have 8 mos on our contract for the current iphones, can't upgrade yet.  "
0,2265935205,Sun Jun 21 07:35:38 PDT 2009,NO_QUERY,SandFibers,@schoollocker  unless of course it's an emergency...ugh   Hope the day gets better!
0,2052257199,Sat Jun 06 00:08:20 PDT 2009,NO_QUERY,jesflavor341,"going to bed, so tired i cant think strait "
0,2015625065,Wed Jun 03 05:08:12 PDT 2009,NO_QUERY,mirkojahn,@tobinharris Does yUML support Interface + Class description at the same time? Can't get it working so far  --&gt; [&lt;&lt;T&gt;&gt;;TImpl|pi|getPi()]
4,1932787772,Tue May 26 22:13:11 PDT 2009,NO_QUERY,angbaby27,@boobonic Dope shirt! I need one ASAP! XS please 
0,2257731579,Sat Jun 20 14:48:13 PDT 2009,NO_QUERY,Italiadenise,My friend got her dual citizenship passport - the same week I was denied due to a small technicality - still pursuing on a new front   
0,1836256345,Mon May 18 07:40:11 PDT 2009,NO_QUERY,MichealeneMS,is going to miss Chrissy. 
0,2068115248,Sun Jun 07 13:31:27 PDT 2009,NO_QUERY,Patrick_Krause,Stuffed...now helping get some air conditioners in. Ugh on a full tummy 
0,1881735854,Fri May 22 05:26:09 PDT 2009,NO_QUERY,claireredfield,Getting ready for work  I would say I'm happy it's Friday but I also have work tomorrow... #SaveEarl!
4,1990384457,Mon Jun 01 04:43:26 PDT 2009,NO_QUERY,Yamooo,@dNeero I'm not sure.  It was a show. 
0,2014760394,Wed Jun 03 02:35:48 PDT 2009,NO_QUERY,JustPaco,AUS survived a recession - does this mean more money hand outs from Mr Rudd 
4,2065663538,Sun Jun 07 09:03:01 PDT 2009,NO_QUERY,BeauCrazyLab,"Had a great day so far buried a bone in someones tomatoes, spooked a duck and now tea time : Raw Meaty Bones please human !! "
0,1986299173,Sun May 31 18:38:10 PDT 2009,NO_QUERY,MatthewSannes,@MissyKesson June 4th. New York. I doesn't look like I'm going to be able to go because of work.  You going to Glastonbury Festival?
4,2014763712,Wed Jun 03 02:36:28 PDT 2009,NO_QUERY,NutCola,Romulan boots. Cool except for the slit. http://tinyurl.com/qls9z6 They look like Ninja boots.  #SArmy
